region;date;cases;deaths;nCFR;nCFR_LQ;nCFR_UQ;cCFR;cCFR_LQ;cCFR_UQ;letalidad_caso_cruda;letalidad_caso_aj_retraso
Maule;2020-05-12;   466;  14;0,036312849;1,947418e-02;0,061295640;0,049000441;0,0263757736;0,08242745;3.63% (1.95% - 6.13%);4.9% (2.64% - 8.24%)
Maule;2020-05-13;   485;  14;0,034482759;1,848597e-02;0,058244776;0,047754211;0,0256904631;0,08034278;3.45% (1.85% - 5.82%);4.78% (2.57% - 8.03%)
Maule;2020-05-14;   519;  14;0,031630170;1,694709e-02;0,053481242;0,046510586;0,0249496042;0,07808576;3.16% (1.69% - 5.35%);4.65% (2.49% - 7.81%)
Maule;2020-05-15;   540;  14;0,030092593;1,611834e-02;0,050909545;0,045230314;0,0243355444;0,07621237;3.01% (1.61% - 5.09%);4.52% (2.43% - 7.62%)
Maule;2020-05-16;   551;  14;0,029345372;1,571577e-02;0,049658736;0,043867847;0,0235890944;0,07393182;2.93% (1.57% - 4.97%);4.39% (2.36% - 7.39%)
Maule;2020-05-17;   573;  14;0,027956989;1,496810e-02;0,047332851;0,042420447;0,0228116460;0,07155276;2.8% (1.5% - 4.73%);4.24% (2.28% - 7.16%)
Maule;2020-05-18;   602;  14;0,026315789;1,408482e-02;0,044580418;0,040924636;0,0219437838;0,06889244;2.63% (1.41% - 4.46%);4.09% (2.19% - 6.89%)
Maule;2020-05-19;   640;  14;0,024436090;1,307389e-02;0,041423984;0,039408194;0,0211395404;0,06642281;2.44% (1.31% - 4.14%);3.94% (2.11% - 6.64%)
Maule;2020-05-20;   680;  14;0,022727273;1,215551e-02;0,038550776;0,037873216;0,0203322649;0,06393967;2.27% (1.22% - 3.86%);3.79% (2.03% - 6.39%)
Maule;2020-05-21;   731;  15;0,022471910;1,233878e-02;0,037416840;0,039099487;0,0215418021;0,06474355;2.25% (1.23% - 3.74%);3.91% (2.15% - 6.47%)
Maule;2020-05-22;   782;  15;0,020771513;1,140138e-02;0,034605687;0,037364712;0,0205581203;0,06184618;2.08% (1.14% - 3.46%);3.74% (2.06% - 6.18%)
Maule;2020-05-23;   823;  15;0,019580420;1,074513e-02;0,032634572;0,035575179;0,0195598667;0,05890015;1.96% (1.07% - 3.26%);3.56% (1.96% - 5.89%)
Maule;2020-05-24;   892;  15;0,017857143;9,796185e-03;0,029779900;0,033744552;0,0185635836;0,05595417;1.79% (0.98% - 2.98%);3.37% (1.86% - 5.6%)
Maule;2020-05-25;   953;  15;0,016568047;9,086745e-03;0,027642257;0,031900301;0,0175424180;0,05292864;1.66% (0.909% - 2.76%);3.19% (1.75% - 5.29%)
Maule;2020-05-26;  1013;  15;0,015469613;8,482513e-03;0,025819286;0,030060033;0,0165200744;0,04989354;1.55% (0.848% - 2.58%);3.01% (1.65% - 4.99%)
Maule;2020-05-27;  1066;  15;0,014613779;8,011909e-03;0,024397984;0,028244293;0,0155153986;0,04690497;1.46% (0.801% - 2.44%);2.82% (1.55% - 4.69%)
Maule;2020-05-28;  1120;  15;0,013833992;7,583257e-03;0,023102251;0,026481637;0,0145425495;0,04400546;1.38% (0.758% - 2.31%);2.65% (1.45% - 4.4%)
Maule;2020-05-29;  1180;  15;0,013059701;7,157755e-03;0,021814966;0,024802182;0,0136357444;0,04129782;1.31% (0.716% - 2.18%);2.48% (1.36% - 4.13%)
Maule;2020-05-30;  1256;  15;0,012195122;6,682785e-03;0,020376766;0,023226647;0,0127498658;0,03864802;1.22% (0.668% - 2.04%);2.32% (1.27% - 3.86%)
Maule;2020-05-31;  1297;  15;0,011774601;6,451822e-03;0,019676935;0,021760211;0,0119533761;0,03626168;1.18% (0.645% - 1.97%);2.18% (1.2% - 3.63%)
Maule;2020-06-01;  1341;  17;0,012976480;7,434877e-03;0,020987653;0,023315190;0,0133888640;0,03760032;1.3% (0.743% - 2.1%);2.33% (1.34% - 3.76%)
Maule;2020-06-02;  1381;  17;0,012568735;7,200718e-03;0,020330781;0,021889185;0,0125613078;0,03530161;1.26% (0.72% - 2.03%);2.19% (1.26% - 3.53%)
Maule;2020-06-03;  1595;  19;0,012104909;7,189481e-03;0,019063734;0,023169187;0,0137860937;0,03636592;1.21% (0.719% - 1.91%);2.32% (1.38% - 3.64%)
Maule;2020-06-04;  1732;  21;0,012315271;7,538271e-03;0,018956134;0,024260967;0,0148874603;0,03723790;1.23% (0.754% - 1.9%);2.43% (1.49% - 3.72%)
Maule;2020-06-05;  1834;  24;0,013325608;8,465540e-03;0,019928217;0,026268207;0,0167150465;0,03913713;1.33% (0.847% - 1.99%);2.63% (1.67% - 3.91%)
Maule;2020-06-06;  1969;  24;0,012358947;7,850202e-03;0,018487085;0,024664977;0,0157066518;0,03680021;1.24% (0.785% - 1.85%);2.47% (1.57% - 3.68%)
Maule;2020-06-07;  2109;  18;0,011494253;7,299937e-03;0,017197374;0,023097335;0,0146935776;0,03444933;1.15% (0.73% - 1.72%);2.31% (1.47% - 3.44%)
Maule;2020-06-08;  2176;  18;0,011121857;7,063004e-03;0,016641764;0,021584363;0,0137253071;0,03219951;1.11% (0.706% - 1.66%);2.16% (1.37% - 3.22%)
Maule;2020-06-09;  2289;  18;0,010545621;6,696435e-03;0,015781821;0,020148377;0,0128088859;0,03006752;1.05% (0.67% - 1.58%);2.01% (1.28% - 3.01%)
Maule;2020-06-10;  2440;  18;0,009862779;6,262139e-03;0,014762460;0,018814748;0,0119677592;0,02810845;0.986% (0.626% - 1.48%);1.88% (1.2% - 2.81%)
Maule;2020-06-11;  2560;  19;0,009787928;6,281094e-03;0,014528860;0,018356341;0,0117998466;0,02719962;0.979% (0.628% - 1.45%);1.84% (1.18% - 2.72%)
Maule;2020-06-12;  2691;  19;0,009291521;5,962068e-03;0,013793688;0,017187061;0,0110454891;0,02547287;0.929% (0.596% - 1.38%);1.72% (1.1% - 2.55%)
Maule;2020-06-13;  2844;  20;0,009137427;5,921741e-03;0,013459278;0,016787206;0,0108941810;0,02468583;0.914% (0.592% - 1.35%);1.68% (1.09% - 2.47%)
Maule;2020-06-14;  2997;  23;0,009691935;6,449609e-03;0,013977293;0,017655331;0,0117625157;0,02541518;0.969% (0.645% - 1.4%);1.77% (1.18% - 2.54%)
Maule;2020-06-15;  3091;  23;0,009386524;6,246082e-03;0,013537766;0,016600580;0,0110565295;0,02389925;0.939% (0.625% - 1.35%);1.66% (1.11% - 2.39%)
Maule;2020-06-16;  3189;  23;0,009087958;6,047136e-03;0,013108033;0,015629619;0,0104129792;0,02251633;0.909% (0.605% - 1.31%);1.56% (1.04% - 2.25%)
Maule;2020-06-17;  3386;  24;0,008846858;5,932657e-03;0,012681030;0,015268215;0,0102505865;0,02185884;0.885% (0.593% - 1.27%);1.53% (1.03% - 2.19%)
Maule;2020-06-18;  3592;  25;0,008610792;5,816991e-03;0,012269795;0,014928169;0,0100921461;0,02123882;0.861% (0.582% - 1.23%);1.49% (1.01% - 2.12%)
Maule;2020-06-19;  3807;  27;0,008650987;5,924579e-03;0,012190845;0,015073688;0,0103321722;0,02121247;0.865% (0.592% - 1.22%);1.51% (1.03% - 2.12%)
Maule;2020-06-20;  3958;  32;0,009610390;6,775373e-03;0,013222546;0,016512038;0,0116508597;0,02268631;0.961% (0.678% - 1.32%);1.65% (1.17% - 2.27%)
Maule;2020-06-21;  4210;  33;0,009263774;6,563702e-03;0,012693287;0,016070884;0,0113948657;0,02198797;0.926% (0.656% - 1.27%);1.61% (1.14% - 2.2%)
Metropolitana;2020-03-31;  1420;   4;0,003121748;6,442428e-04;0,009095733;0,024159934;0,0050173534;0,06907614;0.312% (0.0644% - 0.91%);2.42% (0.502% - 6.91%)
Metropolitana;2020-03-31;  1420;   4;0,003121748;6,442428e-04;0,009095733;0,024159934;0,0050173534;0,06907614;0.312% (0.0644% - 0.91%);2.42% (0.502% - 6.91%)
Metropolitana;2020-03-31;  1420;   4;0,003121748;6,442428e-04;0,009095733;0,024159934;0,0050173534;0,06907614;0.312% (0.0644% - 0.91%);2.42% (0.502% - 6.91%)
Metropolitana;2020-03-31;  1420;   4;0,003121748;6,442428e-04;0,009095733;0,024159934;0,0050173534;0,06907614;0.312% (0.0644% - 0.91%);2.42% (0.502% - 6.91%)
Metropolitana;2020-04-01;  1521;   5;0,003766478;1,027163e-03;0,009615373;0,022690845;0,0062263385;0,05716593;0.377% (0.103% - 0.962%);2.27% (0.623% - 5.72%)
Metropolitana;2020-04-01;  1521;   5;0,003766478;1,027163e-03;0,009615373;0,022690845;0,0062263385;0,05716593;0.377% (0.103% - 0.962%);2.27% (0.623% - 5.72%)
Metropolitana;2020-04-01;  1521;   5;0,003766478;1,027163e-03;0,009615373;0,022690845;0,0062263385;0,05716593;0.377% (0.103% - 0.962%);2.27% (0.623% - 5.72%)
Metropolitana;2020-04-01;  1521;   5;0,003766478;1,027163e-03;0,009615373;0,022690845;0,0062263385;0,05716593;0.377% (0.103% - 0.962%);2.27% (0.623% - 5.72%)
Metropolitana;2020-04-02;  1636;   6;0,004248088;1,380738e-03;0,009885564;0,021140050;0,0068848021;0,04854403;0.425% (0.138% - 0.989%);2.11% (0.688% - 4.85%)
Metropolitana;2020-04-02;  1636;   6;0,004248088;1,380738e-03;0,009885564;0,021140050;0,0068848021;0,04854403;0.425% (0.138% - 0.989%);2.11% (0.688% - 4.85%)
Metropolitana;2020-04-02;  1636;   6;0,004248088;1,380738e-03;0,009885564;0,021140050;0,0068848021;0,04854403;0.425% (0.138% - 0.989%);2.11% (0.688% - 4.85%)
Metropolitana;2020-04-02;  1636;   6;0,004248088;1,380738e-03;0,009885564;0,021140050;0,0068848021;0,04854403;0.425% (0.138% - 0.989%);2.11% (0.688% - 4.85%)
Metropolitana;2020-04-03;  1742;   8;0,005455963;2,196309e-03;0,011208873;0,023043639;0,0093067441;0,04686547;0.546% (0.22% - 1.12%);2.3% (0.931% - 4.69%)
Metropolitana;2020-04-03;  1742;   8;0,005455963;2,196309e-03;0,011208873;0,023043639;0,0093067441;0,04686547;0.546% (0.22% - 1.12%);2.3% (0.931% - 4.69%)
Metropolitana;2020-04-03;  1742;   8;0,005455963;2,196309e-03;0,011208873;0,023043639;0,0093067441;0,04686547;0.546% (0.22% - 1.12%);2.3% (0.931% - 4.69%)
Metropolitana;2020-04-03;  1742;   8;0,005455963;2,196309e-03;0,011208873;0,023043639;0,0093067441;0,04686547;0.546% (0.22% - 1.12%);2.3% (0.931% - 4.69%)
Metropolitana;2020-04-04;  1957;   9;0,005340454;2,308364e-03;0,010495570;0,021220828;0,0092048226;0,04138253;0.534% (0.231% - 1.05%);2.12% (0.92% - 4.14%)
Metropolitana;2020-04-04;  1957;   9;0,005340454;2,308364e-03;0,010495570;0,021220828;0,0092048226;0,04138253;0.534% (0.231% - 1.05%);2.12% (0.92% - 4.14%)
Metropolitana;2020-04-04;  1957;   9;0,005340454;2,308364e-03;0,010495570;0,021220828;0,0092048226;0,04138253;0.534% (0.231% - 1.05%);2.12% (0.92% - 4.14%)
Metropolitana;2020-04-04;  1957;   9;0,005340454;2,308364e-03;0,010495570;0,021220828;0,0092048226;0,04138253;0.534% (0.231% - 1.05%);2.12% (0.92% - 4.14%)
Metropolitana;2020-04-05;  2102;  10;0,005477785;2,507760e-03;0,010372967;0,019747462;0,0090636923;0,03713499;0.548% (0.251% - 1.04%);1.97% (0.906% - 3.71%)
Metropolitana;2020-04-05;  2102;  10;0,005477785;2,507760e-03;0,010372967;0,019747462;0,0090636923;0,03713499;0.548% (0.251% - 1.04%);1.97% (0.906% - 3.71%)
Metropolitana;2020-04-05;  2102;  10;0,005477785;2,507760e-03;0,010372967;0,019747462;0,0090636923;0,03713499;0.548% (0.251% - 1.04%);1.97% (0.906% - 3.71%)
Metropolitana;2020-04-05;  2102;  10;0,005477785;2,507760e-03;0,010372967;0,019747462;0,0090636923;0,03713499;0.548% (0.251% - 1.04%);1.97% (0.906% - 3.71%)
Metropolitana;2020-04-06;  2244;  10;0,005042017;2,308045e-03;0,009549650;0,016642989;0,0076344704;0,03134435;0.504% (0.231% - 0.955%);1.66% (0.763% - 3.13%)
Metropolitana;2020-04-06;  2244;  10;0,005042017;2,308045e-03;0,009549650;0,016642989;0,0076344704;0,03134435;0.504% (0.231% - 0.955%);1.66% (0.763% - 3.13%)
Metropolitana;2020-04-06;  2244;  10;0,005042017;2,308045e-03;0,009549650;0,016642989;0,0076344704;0,03134435;0.504% (0.231% - 0.955%);1.66% (0.763% - 3.13%)
Metropolitana;2020-04-06;  2244;  10;0,005042017;2,308045e-03;0,009549650;0,016642989;0,0076344704;0,03134435;0.504% (0.231% - 0.955%);1.66% (0.763% - 3.13%)
Metropolitana;2020-04-07;  2350;  12;0,005817028;2,907309e-03;0,010384381;0,017392958;0,0087197544;0,03092867;0.582% (0.291% - 1.04%);1.74% (0.872% - 3.09%)
Metropolitana;2020-04-07;  2350;  12;0,005817028;2,907309e-03;0,010384381;0,017392958;0,0087197544;0,03092867;0.582% (0.291% - 1.04%);1.74% (0.872% - 3.09%)
Metropolitana;2020-04-07;  2350;  12;0,005817028;2,907309e-03;0,010384381;0,017392958;0,0087197544;0,03092867;0.582% (0.291% - 1.04%);1.74% (0.872% - 3.09%)
Metropolitana;2020-04-07;  2350;  12;0,005817028;2,907309e-03;0,010384381;0,017392958;0,0087197544;0,03092867;0.582% (0.291% - 1.04%);1.74% (0.872% - 3.09%)
Metropolitana;2020-04-08;  2548;  14;0,006223073;3,317562e-03;0,010618135;0,017801017;0,0095153386;0,03026008;0.622% (0.332% - 1.06%);1.78% (0.952% - 3.03%)
Metropolitana;2020-04-08;  2548;  14;0,006223073;3,317562e-03;0,010618135;0,017801017;0,0095153386;0,03026008;0.622% (0.332% - 1.06%);1.78% (0.952% - 3.03%)
Metropolitana;2020-04-08;  2548;  14;0,006223073;3,317562e-03;0,010618135;0,017801017;0,0095153386;0,03026008;0.622% (0.332% - 1.06%);1.78% (0.952% - 3.03%)
Metropolitana;2020-04-08;  2548;  14;0,006223073;3,317562e-03;0,010618135;0,017801017;0,0095153386;0,03026008;0.622% (0.332% - 1.06%);1.78% (0.952% - 3.03%)
Metropolitana;2020-04-09;  2832;  21;0,008428150;5,155515e-03;0,012986718;0,023994113;0,0147082174;0,03679434;0.843% (0.516% - 1.3%);2.4% (1.47% - 3.68%)
Metropolitana;2020-04-09;  2832;  21;0,008428150;5,155515e-03;0,012986718;0,023994113;0,0147082174;0,03679434;0.843% (0.516% - 1.3%);2.4% (1.47% - 3.68%)
Metropolitana;2020-04-09;  2832;  21;0,008428150;5,155515e-03;0,012986718;0,023994113;0,0147082174;0,03679434;0.843% (0.516% - 1.3%);2.4% (1.47% - 3.68%)
Metropolitana;2020-04-09;  2832;  21;0,008428150;5,155515e-03;0,012986718;0,023994113;0,0147082174;0,03679434;0.843% (0.516% - 1.3%);2.4% (1.47% - 3.68%)
Metropolitana;2020-04-10;  3193;  29;0,010241405;6,815825e-03;0,014767900;0,029700380;0,0198192012;0,04262944;1.02% (0.682% - 1.48%);2.97% (1.98% - 4.26%)
Metropolitana;2020-04-11;  3448;  32;0,010371362;7,057411e-03;0,014689269;0,029229118;0,0199365145;0,04121737;1.04% (0.706% - 1.47%);2.92% (1.99% - 4.12%)
Metropolitana;2020-04-12;  3599;  35;0,010828025;7,510054e-03;0,015098488;0,028562148;0,0198659458;0,03969835;1.08% (0.751% - 1.51%);2.86% (1.99% - 3.97%)
Metropolitana;2020-04-13;  3803;  36;0,010466507;7,300832e-03;0,014526577;0,026252892;0,0183552774;0,03632866;1.05% (0.73% - 1.45%);2.63% (1.84% - 3.63%)
Metropolitana;2020-04-14;  4086;  40;0,010752688;7,657075e-03;0,014670236;0,026223801;0,0187151571;0,03568048;1.08% (0.766% - 1.47%);2.62% (1.87% - 3.57%)
Metropolitana;2020-04-15;  4334;  41;0,010322581;7,384557e-03;0,014030151;0,024236826;0,0173743127;0,03286615;1.03% (0.738% - 1.4%);2.42% (1.74% - 3.29%)
Metropolitana;2020-04-16;  4682;  48;0,011129529;8,188703e-03;0,014772714;0,025796313;0,0190139750;0,03415658;1.11% (0.819% - 1.48%);2.58% (1.9% - 3.42%)
Metropolitana;2020-04-17;  4915;  51;0,011220826;8,339466e-03;0,014766796;0,024973525;0,0185924572;0,03279511;1.12% (0.834% - 1.48%);2.5% (1.86% - 3.28%)
Metropolitana;2020-04-18;  5192;  58;0,012043102;9,133739e-03;0,015575413;0,026009020;0,0197530493;0,03356077;1.2% (0.913% - 1.56%);2.6% (1.98% - 3.36%)
Metropolitana;2020-04-19;  5381;  63;0,012596505;9,670934e-03;0,016119422;0,025941224;0,0199456533;0,03313364;1.26% (0.967% - 1.61%);2.59% (1.99% - 3.31%)
Metropolitana;2020-04-20;  5643;  67;0,012731481;9,859836e-03;0,016169441;0,025420006;0,0197160087;0,03223285;1.27% (0.986% - 1.62%);2.54% (1.97% - 3.22%)
Metropolitana;2020-04-21;  5788;  69;0,012760368;9,922178e-03;0,016149119;0,024210171;0,0188462643;0,03058946;1.28% (0.992% - 1.61%);2.42% (1.88% - 3.06%)
Metropolitana;2020-04-22;  6083;  78;0,013691323;1,081968e-02;0,017082475;0,025453151;0,0201393300;0,03171225;1.37% (1.08% - 1.71%);2.55% (2.01% - 3.17%)
Metropolitana;2020-04-23;  6434;  85;0,014058577;1,122875e-02;0,017376281;0,025895475;0,0207053932;0,03195925;1.41% (1.12% - 1.74%);2.59% (2.07% - 3.2%)
Metropolitana;2020-04-24;  6761;  86;0,013487782;1,078739e-02;0,016651190;0,024532433;0,0196404104;0,03024464;1.35% (1.08% - 1.67%);2.45% (1.96% - 3.02%)
Metropolitana;2020-04-25;  7165;  89;0,013122577;1,053763e-02;0,016142715;0,023847483;0,0191698727;0,02930008;1.31% (1.05% - 1.61%);2.38% (1.92% - 2.93%)
Metropolitana;2020-04-26;  7496;  91;0,012789541;1,029650e-02;0,015697430;0,022946339;0,0184918894;0,02813189;1.28% (1.03% - 1.57%);2.29% (1.85% - 2.81%)
Metropolitana;2020-04-27;  7858;  95;0,012704420;1,027833e-02;0,015524848;0,022578220;0,0182844449;0,02756197;1.27% (1.03% - 1.55%);2.26% (1.83% - 2.76%)
Metropolitana;2020-04-28;  8300; 100;0,012625941;1,027326e-02;0,015350481;0,022425843;0,0182612163;0,02723306;1.26% (1.03% - 1.54%);2.24% (1.83% - 2.72%)
Metropolitana;2020-04-29;  8889; 104;0,012218268;9,983592e-03;0,014798900;0,022024391;0,0180103062;0,02664606;1.22% (0.998% - 1.48%);2.2% (1.8% - 2.66%)
Metropolitana;2020-04-30;  9625; 110;0,011891774;9,774274e-03;0,014327386;0,022013030;0,0181075697;0,02649167;1.19% (0.977% - 1.43%);2.2% (1.81% - 2.65%)
Metropolitana;2020-05-01; 10516; 114;0,011235955;9,268736e-03;0,013493335;0,021547525;0,0177911340;0,02585049;1.12% (0.927% - 1.35%);2.15% (1.78% - 2.59%)
Metropolitana;2020-05-02; 11661; 122;0,010801643;8,970783e-03;0,012892974;0,021755020;0,0180835456;0,02593885;1.08% (0.897% - 1.29%);2.18% (1.81% - 2.59%)
Metropolitana;2020-05-03; 12656; 135;0,010986308;9,212837e-03;0,012998569;0,022655391;0,0190145982;0,02677460;1.1% (0.921% - 1.3%);2.27% (1.9% - 2.68%)
Metropolitana;2020-05-04; 13528; 143;0,010865407;9,159358e-03;0,012794192;0,022492565;0,0189782192;0,02645848;1.09% (0.916% - 1.28%);2.25% (1.9% - 2.65%)
Metropolitana;2020-05-05; 14707; 146;0,010176867;8,594404e-03;0,011963865;0,021438489;0,0181189949;0,02517600;1.02% (0.859% - 1.2%);2.14% (1.81% - 2.52%)
Metropolitana;2020-05-06; 15582; 150;0,009852542;8,340154e-03;0,011557690;0,020503497;0,0173700320;0,02402970;0.985% (0.834% - 1.16%);2.05% (1.74% - 2.4%)
Metropolitana;2020-05-07; 16828; 152;0,009224754;7,817392e-03;0,010810399;0,019300791;0,0163673448;0,02259719;0.922% (0.782% - 1.08%);1.93% (1.64% - 2.26%)
Metropolitana;2020-05-08; 17979; 157;0,008904110;7,566547e-03;0,010408281;0,018503585;0,0157346053;0,02161115;0.89% (0.757% - 1.04%);1.85% (1.57% - 2.16%)
Metropolitana;2020-05-09; 18957; 163;0,008757704;7,465668e-03;0,010207510;0,017825404;0,0152057048;0,02076092;0.876% (0.747% - 1.02%);1.78% (1.52% - 2.08%)
Metropolitana;2020-05-10; 20353; 166;0,008293958;7,080842e-03;0,009653879;0,016846969;0,0143916311;0,01959549;0.829% (0.708% - 0.965%);1.68% (1.44% - 1.96%)
Metropolitana;2020-05-11; 21317; 172;0,008198293;7,019526e-03;0,009517046;0,016215277;0,0138910543;0,01881066;0.82% (0.702% - 0.952%);1.62% (1.39% - 1.88%)
Metropolitana;2020-05-12; 22709; 178;0,007955056;6,829958e-03;0,009211391;0,015606889;0,0134067810;0,01806088;0.796% (0.683% - 0.921%);1.56% (1.34% - 1.81%)
Metropolitana;2020-05-13; 24965; 184;0,007467559;6,428003e-03;0,008626341;0,015027264;0,0129417824;0,01734866;0.747% (0.643% - 0.863%);1.5% (1.29% - 1.73%)
Metropolitana;2020-05-14; 27216; 202;0,007512053;6,512535e-03;0,008620637;0,015390425;0,0133495152;0,01765138;0.751% (0.651% - 0.862%);1.54% (1.33% - 1.77%)
Metropolitana;2020-05-15; 29276; 221;0,007634382;6,661968e-03;0,008707939;0,015708923;0,0137146785;0,01790738;0.763% (0.666% - 0.871%);1.57% (1.37% - 1.79%)
Metropolitana;2020-05-16; 30794; 246;0,008076479;7,100106e-03;0,009148738;0,016299616;0,0143361206;0,01845346;0.808% (0.71% - 0.915%);1.63% (1.43% - 1.85%)
Metropolitana;2020-05-17; 32684; 270;0,008347556;7,383188e-03;0,009402050;0,016659392;0,0147417461;0,01875397;0.835% (0.738% - 0.94%);1.67% (1.47% - 1.88%)
Metropolitana;2020-05-18; 34451; 294;0,008619675;7,664424e-03;0,009660250;0,016889927;0,0150245599;0,01891893;0.862% (0.766% - 0.966%);1.69% (1.5% - 1.89%)
Metropolitana;2020-05-19; 37591; 318;0,008537111;7,626475e-03;0,009525810;0,017021236;0,0152121985;0,01898286;0.854% (0.763% - 0.953%);1.7% (1.52% - 1.9%)
Metropolitana;2020-05-20; 41179; 348;0,008521611;7,651733e-03;0,009462619;0,017373077;0,0156069124;0,01928241;0.852% (0.765% - 0.946%);1.74% (1.56% - 1.93%)
Metropolitana;2020-05-21; 44641; 388;0,008759223;7,911452e-03;0,009672458;0,018072080;0,0163303838;0,01994671;0.876% (0.791% - 0.967%);1.81% (1.63% - 1.99%)
Metropolitana;2020-05-22; 48350; 423;0,008811677;7,994111e-03;0,009689586;0,018367165;0,0166701443;0,02018718;0.881% (0.799% - 0.969%);1.84% (1.67% - 2.02%)
Metropolitana;2020-05-23; 51399; 455;0,008912446;8,114555e-03;0,009767025;0,018392647;0,0167528963;0,02014680;0.891% (0.811% - 0.977%);1.84% (1.68% - 2.01%)
Metropolitana;2020-05-24; 54544; 494;0,009115282;8,331516e-03;0,009952384;0,018567398;0,0169776628;0,02026357;0.912% (0.833% - 0.995%);1.86% (1.7% - 2.03%)
Metropolitana;2020-05-25; 58930; 529;0,009030117;8,279261e-03;0,009830293;0,018476614;0,0169466579;0,02010511;0.903% (0.828% - 0.983%);1.85% (1.69% - 2.01%)
Metropolitana;2020-05-26; 62285; 567;0,009154725;8,419010e-03;0,009937048;0,018406214;0,0169335016;0,01997146;0.915% (0.842% - 0.994%);1.84% (1.69% - 2%)
Metropolitana;2020-05-27; 66011; 595;0,009061508;8,350276e-03;0,009816693;0,017960156;0,0165563007;0,01944978;0.906% (0.835% - 0.982%);1.8% (1.66% - 1.94%)
Metropolitana;2020-05-28; 69915; 638;0,009171274;8,475703e-03;0,009908299;0,017923696;0,0165695541;0,01935695;0.917% (0.848% - 0.991%);1.79% (1.66% - 1.94%)
Metropolitana;2020-05-29; 72910; 685;0,009440863;8,749501e-03;0,010171926;0,017933458;0,0166253000;0,01931573;0.944% (0.875% - 1.02%);1.79% (1.66% - 1.93%)
Metropolitana;2020-05-30; 76251; 728;0,009592041;8,910364e-03;0,010311643;0,017789944;0,0165303555;0,01911851;0.959% (0.891% - 1.03%);1.78% (1.65% - 1.91%)
Metropolitana;2020-05-31; 80504; 775;0,009669561;9,003218e-03;0,010371794;0,017714511;0,0164983164;0,01899537;0.967% (0.9% - 1.04%);1.77% (1.65% - 1.9%)
Metropolitana;2020-06-01; 85239; 824;0,009707478;9,058411e-03;0,010390416;0,017658691;0,0164823171;0,01889564;0.971% (0.906% - 1.04%);1.77% (1.65% - 1.89%)
Metropolitana;2020-06-02; 88194; 894;0,010178378;9,524743e-03;0,010864697;0,018001755;0,0168500205;0,01921057;1.02% (0.952% - 1.09%);1.8% (1.69% - 1.92%)
